tau_V = 0.250
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 4755     4.2735   -0.90844  -0.76572  -0.53021    1.2209    2.4489
 5986     3.0800   -0.83395  -0.63635  -0.42298    0.9739    2.1112
 7536     2.2050   -0.78415  -0.51194  -0.32603    0.7507    1.8215
 9487     1.5050   -0.74997  -0.38805  -0.23132    0.5326    1.5828
11944     0.9520   -0.80254  -0.26681  -0.15580    0.3587    1.3586
15036     0.5810   -0.90526  -0.17232  -0.09862    0.2271    1.2157
18929     0.3885   -1.04055  -0.11895  -0.06982    0.1608    1.1466
23831     0.2625   -1.18838  -0.08198  -0.04925    0.1134    1.0988
30001     0.1155   -1.50556  -0.03701  -0.02249    0.0518    1.0445
 
tau_V = 4.000
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000    38.7000   -1.90697  -1.70175  -1.49132    3.4339    4.4160
 1143    29.7600   -1.72046  -1.59191  -1.35042    3.1095    4.5385
 1286    24.2720   -1.59681  -1.50583  -1.24791    2.8734    4.4859
 1429    20.6680   -1.49716  -1.43410  -1.16345    2.6789    4.4437
 1571    18.1440   -1.42163  -1.37622  -1.09730    2.5266    4.3757
 1714    16.2960   -1.35187  -1.33250  -1.04105    2.3971    4.3475
 1857    14.8000   -1.30473  -1.28792  -0.99522    2.2916    4.2413
 2000    13.5160   -1.27003  -1.25548  -0.96166    2.2143    4.1082
 2143    12.4040   -1.24463  -1.21474  -0.92840    2.1377    3.9477
 2286    11.4280   -1.21676  -1.18021  -0.89707    2.0656    3.8151
 2429    10.5680   -1.19243  -1.14598  -0.86755    1.9976    3.6788
 2571     9.8080   -1.17168  -1.11406  -0.84088    1.9362    3.5477
 2714     9.1280   -1.15196  -1.08244  -0.81478    1.8761    3.4142
 2857     8.5320   -1.11444  -1.05546  -0.78292    1.8027    3.3692
 3000     8.1240   -1.09326  -1.03481  -0.76202    1.7546    3.3127
 3777     6.4400   -1.03829  -0.93604  -0.68313    1.5730    2.9517
 4755     4.8840   -0.95049  -0.82075  -0.57976    1.3349    2.6056
