tau_V = 0.250
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
 2143    11.1650   -1.66547  -0.26613  -0.24915    0.5737    0.6497
 2286    10.1850   -1.61235  -0.26219  -0.24322    0.5600    0.6687
 2429     8.6520   -1.49740  -0.25814  -0.23380    0.5383    0.7409
 2571     7.6790   -1.41533  -0.25414  -0.22517    0.5185    0.7897
 2714     7.0770   -1.36597  -0.25147  -0.21932    0.5050    0.8110
 2857     6.6675   -1.33220  -0.24885  -0.21440    0.4937    0.8258
 3000     6.3630   -1.30954  -0.24669  -0.21065    0.4850    0.8321
 3777     5.3445   -1.27352  -0.24010  -0.20164    0.4643    0.7980
 4755     4.1965   -1.20544  -0.22873  -0.18516    0.4264    0.7720
 5986     3.1815   -1.15774  -0.21418  -0.16734    0.3853    0.7176
 7536     2.3345   -1.11738  -0.19258  -0.14379    0.3311    0.6564
 9487     1.5400   -1.05012  -0.16117  -0.10842    0.2497    0.6122
11944     1.0640   -1.08822  -0.13140  -0.08590    0.1978    0.5452
15036     0.7350   -1.14485  -0.10320  -0.06544    0.1507    0.5033
18929     0.5075   -1.22358  -0.07849  -0.04845    0.1116    0.4723
23831     0.3500   -1.34385  -0.05797  -0.03605    0.0830    0.4458
30001     0.2415   -1.48188  -0.04204  -0.02655    0.0611    0.4242
 
tau_V = 4.000
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000    20.9520   -1.90646  -0.28044  -0.27028    0.6223    0.5881
 1143    15.6720   -1.69256  -0.27331  -0.25708    0.5919    0.7212
 1286    12.7280   -1.52630  -0.26942  -0.24602    0.5665    0.8493
 1429    11.1200   -1.42850  -0.26534  -0.23649    0.5445    0.9352
 1571    10.3360   -1.38438  -0.26334  -0.23166    0.5334    0.9645
 1714    10.0360   -1.38640  -0.26146  -0.23006    0.5297    0.9425
 1857    10.2440   -1.43627  -0.26223  -0.23407    0.5390    0.8735
 2000    11.3720   -1.57114  -0.26593  -0.24494    0.5640    0.7480
 2143    12.7600   -1.69579  -0.26822  -0.25229    0.5809    0.6503
 2286    11.6400   -1.63976  -0.26740  -0.24935    0.5742    0.6779
 2429     9.8880   -1.52636  -0.26206  -0.23905    0.5504    0.7480
 2571     8.7760   -1.44858  -0.25821  -0.23106    0.5320    0.7986
 2714     8.0880   -1.40515  -0.25554  -0.22581    0.5199    0.8223
 2857     7.6200   -1.36995  -0.25319  -0.22121    0.5093    0.8387
 3000     7.2720   -1.34551  -0.25159  -0.21794    0.5018    0.8478
 3777     6.1080   -1.30870  -0.24445  -0.20852    0.4801    0.8111
 4755     4.7960   -1.24004  -0.23579  -0.19478    0.4485    0.7937
 5986     3.6360   -1.18577  -0.22133  -0.17658    0.4066    0.7357
 7536     2.6680   -1.13785  -0.20156  -0.15398    0.3545    0.6755
 9487     1.7600   -1.05884  -0.17143  -0.11851    0.2729    0.6324
11944     1.2160   -1.08383  -0.14196  -0.09495    0.2186    0.5609
15036     0.8400   -1.12786  -0.11332  -0.07323    0.1686    0.5161
18929     0.5800   -1.19601  -0.08694  -0.05441    0.1253    0.4806
23831     0.4000   -1.30847  -0.06482  -0.04072    0.0938    0.4524
30001     0.2760   -1.44050  -0.04730  -0.03008    0.0693    0.4284
 
tau_V = 4.500
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000    23.5710   -1.93645  -0.28154  -0.27203    0.6264    0.5877
 1143    17.6310   -1.71622  -0.27766  -0.26212    0.6036    0.7292
 1286    14.3190   -1.55476  -0.27250  -0.25040    0.5766    0.8572
 1429    12.5100   -1.45522  -0.26776  -0.24043    0.5536    0.9427
 1571    11.6280   -1.41200  -0.26666  -0.23665    0.5449    0.9763
 1714    11.2905   -1.41486  -0.26604  -0.23625    0.5440    0.9595
 1857    11.5245   -1.46628  -0.26721  -0.24058    0.5540    0.8904
 2000    12.7935   -1.59418  -0.27065  -0.25050    0.5768    0.7580
 2143    14.3550   -1.71787  -0.27272  -0.25741    0.5927    0.6577
 2286    13.0950   -1.67301  -0.26929  -0.25247    0.5813    0.6802
 2429    11.1240   -1.55635  -0.26639  -0.24467    0.5634    0.7577
 2571     9.8730   -1.47788  -0.26191  -0.23627    0.5440    0.8087
 2714     9.0990   -1.43426  -0.25938  -0.23128    0.5325    0.8321
 2857     8.5725   -1.39779  -0.25822  -0.22782    0.5246    0.8549
 3000     8.1810   -1.37530  -0.25702  -0.22514    0.5184    0.8642
 3777     6.8715   -1.33694  -0.24992  -0.21576    0.4968    0.8268
 4755     5.3955   -1.26771  -0.24051  -0.20152    0.4640    0.8075
 5986     4.0905   -1.21265  -0.22764  -0.18486    0.4257    0.7522
 7536     3.0015   -1.16141  -0.20937  -0.16339    0.3762    0.6935
 9487     1.9800   -1.06923  -0.18041  -0.12765    0.2939    0.6513
11944     1.3680   -1.08154  -0.15173  -0.10347    0.2382    0.5757
15036     0.9450   -1.11606  -0.12225  -0.08029    0.1849    0.5264
18929     0.6525   -1.17440  -0.09499  -0.06024    0.1387    0.4893
23831     0.4500   -1.27936  -0.07135  -0.04524    0.1042    0.4575
30001     0.3105   -1.40605  -0.05235  -0.03353    0.0772    0.4320
 
tau_V = 5.000
 wave,       tau,      scat,    stell,    total,  tau_eff,  eff. mult.
  [A],          ,           in log units       ,
 1000    26.1900   -1.95383  -0.28444  -0.27524    0.6338    0.5920
 1143    19.5900   -1.73523  -0.27820  -0.26329    0.6063    0.7289
 1286    15.9100   -1.57506  -0.27428  -0.25308    0.5827    0.8616
 1429    13.9000   -1.47752  -0.27144  -0.24523    0.5647    0.9556
 1571    12.9200   -1.43597  -0.26997  -0.24130    0.5556    0.9894
 1714    12.5450   -1.43572  -0.26867  -0.24007    0.5528    0.9686
 1857    12.8050   -1.49173  -0.26811  -0.24290    0.5593    0.8929
 2000    14.2150   -1.61500  -0.27272  -0.25341    0.5835    0.7610
 2143    15.9500   -1.74466  -0.27489  -0.26041    0.5996    0.6603
 2286    14.5500   -1.69013  -0.27202  -0.25575    0.5889    0.6845
 2429    12.3600   -1.57502  -0.26824  -0.24732    0.5695    0.7604
 2571    10.9700   -1.50233  -0.26423  -0.23983    0.5522    0.8144
 2714    10.1100   -1.45635  -0.26259  -0.23565    0.5426    0.8409
 2857     9.5250   -1.42236  -0.25945  -0.23058    0.5309    0.8573
 3000     9.0900   -1.40156  -0.25912  -0.22891    0.5271    0.8717
 3777     7.6350   -1.36743  -0.25366  -0.22146    0.5099    0.8389
 4755     5.9950   -1.29733  -0.24465  -0.20779    0.4785    0.8204
 5986     4.5450   -1.23921  -0.23273  -0.19193    0.4419    0.7662
 7536     3.3350   -1.18193  -0.21616  -0.17155    0.3950    0.7095
 9487     2.2000   -1.08398  -0.18808  -0.13612    0.3134    0.6676
11944     1.5200   -1.08359  -0.16017  -0.11123    0.2561    0.5885
15036     1.0500   -1.10956  -0.13012  -0.08682    0.1999    0.5354
18929     0.7250   -1.15798  -0.10234  -0.06573    0.1513    0.4974
23831     0.5000   -1.25601  -0.07750  -0.04962    0.1142    0.4627
